customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_numeric,TotalServices,TenureGroup,AvgMonthlySpend,SupportCount,SpendTrend,tenure_score,charges_score,services_score,value_score,ValueTier,ChurnProbability,RiskCategory
0939-YAPAF,0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.25,3527.6,1,1,5,1,100.78857142857143,1,-0.53857142857143,1,2,2,5,High,0.6269349382855738,Medium Risk
0308-IVGOK,0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,422.6,0,0,3,3,38.41818181818182,2,1.981818181818177,0,0,1,1,Low,0.24211601417244774,Low Risk
7293-LSCDV,0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,1103.25,0,0,1,2,18.3875,0,0.8625000000000007,2,0,0,2,Low,0.0035684810853517626,Low Risk
7025-WCBNE,1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,59.6,2754.0,0,0,4,1,58.59574468085106,1,1.004255319148939,1,1,1,3,Medium,0.015662158114513137,Low Risk
5756-JYOJT,0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,697.25,0,0,4,3,63.38636363636363,2,1.5136363636363726,0,1,1,2,Low,0.15383060921964403,Low Risk
4710-FDUIZ,1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,100.3,5614.45,1,1,5,2,100.25803571428571,0,0.04196428571428612,2,2,2,6,High,0.22578093398883695,Low Risk
6030-REHUX,0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,3204.4,0,0,7,1,114.44285714285715,2,-3.592857142857156,1,2,2,5,High,0.6016185955074171,Medium Risk
9548-LIGTA,1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,4747.65,0,0,6,2,77.83032786885245,2,3.219672131147547,2,1,2,5,High,0.015688879993149482,Low Risk
5150-LJNSR,1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05,3082.1,0,0,5,1,99.42258064516129,2,-1.3725806451612925,1,2,2,5,High,0.17897567156191732,Low Risk
8270-RKSAP,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,2,70.5,597.9,0,0,1,3,66.43333333333334,0,4.066666666666663,0,1,0,1,Low,0.6203038334720857,Medium Risk
6522-YRBXD,1,1,1,0,35,1,2,1,2,2,0,0,0,2,0,1,2,94.55,3365.4,0,0,5,1,96.15428571428572,1,-1.604285714285723,1,2,2,5,High,0.42003712891903955,Medium Risk
2640-LYMOV,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,38.8,0,0,1,3,19.4,0,0.25,0,0,0,0,Low,0.26366432836966786,Low Risk
1218-VKFPE,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,233.55,1,1,1,3,19.462500000000002,0,-0.46250000000000213,0,0,0,0,Low,0.12712231657590847,Low Risk
3627-FHKBK,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,75.3,1,1,2,3,75.3,1,0.0,0,1,0,1,Low,0.5388819610535474,Medium Risk
2865-TCHJW,0,1,0,0,4,1,2,1,0,0,2,0,2,0,0,1,2,89.2,346.2,1,1,4,3,86.55,1,2.6500000000000057,0,2,1,3,Medium,0.8220729705906341,High Risk
1423-BMPBQ,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,19.0,0,0,1,3,19.0,0,0.0,0,0,0,0,Low,0.23319975760799544,Low Risk
2393-DIVAI,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,61.7,0,0,1,3,20.566666666666666,0,-0.5666666666666664,0,0,0,0,Low,0.2672811870261564,Low Risk
5192-EBGOV,0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,85.7,85.7,1,1,3,3,85.7,0,0.0,0,2,1,3,Medium,0.8404032840387203,High Risk
4568-KNYWR,1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25,3342.45,0,0,4,2,64.27788461538461,1,-1.0278846153846075,2,1,1,4,Medium,0.0179733532087834,Low Risk
8752-IMQOS,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,85.1,0,0,1,3,17.02,0,3.080000000000002,0,0,0,0,Low,0.07650563471817781,Low Risk
0742-LAFQK,1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,7422.1,0,0,6,2,103.08472222222223,2,-3.93472222222222,2,2,2,6,High,0.05694756469956717,Low Risk
0795-LAFGP,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,6668.05,0,0,8,2,93.91619718309859,3,-3.5161971830985834,2,2,2,6,High,0.012080982275786531,Low Risk
0619-OLYUR,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,8071.05,0,0,7,2,112.09791666666666,3,-0.1979166666666572,2,2,2,6,High,0.0655701422350481,Low Risk
5512-IDZEI,1,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1174.8,0,0,2,1,25.539130434782606,0,-0.6391304347826079,1,0,0,1,Low,0.014318006005172313,Low Risk
0459-SPZHJ,1,0,1,1,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5,5435.0,0,0,7,2,86.26984126984127,2,-2.7698412698412653,2,1,2,5,High,0.018408869633147872,Low Risk
0215-BQKGS,1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2438.6,0,0,4,1,81.28666666666666,2,3.0133333333333354,1,2,1,4,Medium,0.23832364923136157,Low Risk
9244-ZVAPM,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,45.6,0,0,1,3,45.6,0,0.0,0,0,0,0,Low,0.43117700784012114,Medium Risk
0719-SYFRB,0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,713.75,1,1,5,3,59.479166666666664,3,2.1708333333333343,0,1,2,3,Medium,0.26559986191630236,Low Risk
8208-EUMTE,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,916.15,0,0,5,0,57.259375,3,-2.409374999999997,1,1,2,4,Medium,0.051313807214556514,Low Risk
5172-MIGPM,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,237.2,0,0,4,3,59.3,1,6.25,0,1,1,2,Low,0.42428920689324356,Medium Risk
1710-RCXUS,1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,4614.55,0,0,4,2,90.48137254901961,0,-0.13137254901961626,2,2,1,5,High,0.22541423428402108,Low Risk
0374-FIUCA,1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,1414.45,0,0,1,2,21.76076923076923,0,-1.3607692307692325,2,0,0,2,Low,0.003877685257769282,Low Risk
5839-SUYVZ,1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,1170.5,0,0,2,0,73.15625,1,1.3937499999999972,1,1,0,2,Low,0.3252740968529272,Medium Risk
5173-ZXXXL,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95,47.7,0,0,1,3,23.85,0,-3.900000000000002,0,0,0,0,Low,0.11295883746176469,Low Risk
1096-ADRUX,0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25,4859.25,0,0,2,2,73.625,0,0.625,2,1,0,3,Medium,0.09537477707465186,Low Risk
2001-MCUUW,1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65,4903.2,0,0,7,1,106.59130434782608,2,2.058695652173924,1,2,2,5,High,0.08956814341741023,Low Risk
2731-GJRDG,0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,3608.0,0,0,7,1,112.75,3,-3.200000000000003,1,2,2,5,High,0.23857970651903562,Low Risk
4723-BEGSG,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,6094.25,0,0,7,2,84.64236111111111,3,2.0076388888888914,2,2,2,6,High,0.014318100649179167,Low Risk
6516-NKQBO,1,0,1,1,38,1,0,0,2,0,2,2,2,2,2,0,1,81.0,3084.9,0,0,6,1,81.18157894736842,3,-0.18157894736842195,1,1,2,4,Medium,0.017741766436111885,Low Risk
8672-OAUPW,1,0,0,1,51,1,0,0,0,0,0,2,0,0,1,0,1,47.85,2356.75,0,0,2,2,46.21078431372549,1,1.639215686274511,2,0,0,2,Low,0.018086594677403846,Low Risk
8207-DMRVL,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.55,8306.05,0,0,8,2,115.36180555555555,3,-0.8118055555555515,2,2,2,6,High,0.03146162606628029,Low Risk
3419-SNJJD,0,1,1,0,65,1,2,1,2,0,2,0,2,2,0,0,0,105.25,6786.4,1,1,6,2,104.40615384615384,2,0.8438461538461581,2,2,2,6,High,0.33270235025631356,Medium Risk
6543-CPZMK,1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,248.95,1,1,1,3,27.66111111111111,0,2.288888888888888,0,0,0,0,Low,0.4789945313649059,Medium Risk
4765-OXPPD,0,0,1,1,9,1,0,0,2,2,2,2,0,0,0,0,3,65.0,663.05,1,1,5,3,73.67222222222222,3,-8.672222222222217,0,1,2,3,Medium,0.15270079946108456,Low Risk
2804-ETQDK,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1357.1,0,0,1,2,20.562121212121212,0,-0.012121212121211755,2,0,0,2,Low,0.0024437860588900373,Low Risk
6689-VRRTK,0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,4860.35,0,0,7,1,110.4625,2,-0.6625000000000085,1,2,2,5,High,0.278321139296084,Low Risk
7138-GIRSH,1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5,3418.2,0,0,5,2,68.36399999999999,2,1.13600000000001,2,1,2,5,High,0.023529123702611038,Low Risk
9396-ZSFLL,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,48.85,631.4,0,0,2,0,42.093333333333334,0,6.756666666666668,1,0,0,1,Low,0.25628243676258483,Low Risk
6464-KEXXH,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.25,186.3,0,0,0,3,23.2875,0,1.9624999999999986,0,0,0,0,Low,0.5772600239483563,Medium Risk
7134-MJPDY,0,1,0,0,66,1,2,1,0,0,2,2,2,2,1,1,1,102.85,6976.75,0,0,6,2,105.70833333333333,2,-2.8583333333333343,2,2,2,6,High,0.2364854311116681,Low Risk
5240-CAOYT,0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55,4884.85,0,0,5,2,85.69912280701755,2,1.850877192982452,2,2,2,6,High,0.1279660889883345,Low Risk
4059-IIEBK,0,0,0,0,7,1,2,1,0,2,0,0,0,0,0,1,0,78.55,522.95,0,0,3,3,74.70714285714287,0,3.8428571428571274,0,1,1,2,Low,0.6385385259452182,Medium Risk
4881-JVQOD,1,1,1,1,10,0,1,0,0,0,0,0,0,2,0,1,0,34.55,362.6,0,0,1,3,36.260000000000005,0,-1.710000000000008,0,0,0,0,Low,0.6033756225915021,Medium Risk
0516-UXRMT,0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05,5755.8,0,0,5,2,92.83548387096775,2,-0.7854838709677523,2,2,2,6,High,0.11334673129877933,Low Risk
4851-BQDNX,1,0,1,1,40,1,0,1,0,0,2,0,2,0,1,1,2,85.05,3355.65,0,0,3,1,83.89125,1,1.1587499999999977,1,2,1,4,Medium,0.19372079098302003,Low Risk
5148-HKFIR,0,0,0,0,20,1,0,2,1,1,1,1,1,1,2,0,3,19.7,406.95,0,0,1,0,20.3475,0,-0.6475000000000009,1,0,0,1,Low,0.015679079185539253,Low Risk
1009-IRMNA,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20.0,137.6,1,1,1,3,19.657142857142855,0,0.3428571428571452,0,0,0,0,Low,0.15970007260195035,Low Risk
3003-CMDUU,0,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,2,95.15,2395.7,0,0,4,1,95.82799999999999,1,-0.6779999999999831,1,2,1,4,Medium,0.49624021104217175,Medium Risk
5016-IBERQ,1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,0,2,84.25,1968.1,0,0,4,0,85.5695652173913,1,-1.3195652173913004,1,2,1,4,Medium,0.3821785749919425,Medium Risk
6797-UCJHZ,0,1,1,0,66,1,2,1,0,2,2,0,2,2,1,0,1,104.6,6819.45,0,0,6,2,103.325,1,1.2749999999999915,2,2,2,6,High,0.22926257329787586,Low Risk
2469-DTSGX,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65,7943.45,0,0,7,2,110.32569444444444,2,1.3243055555555685,2,2,2,6,High,0.08382463121874721,Low Risk
4554-YGZIH,1,1,1,0,49,1,2,1,0,2,0,0,0,2,0,0,1,90.05,4547.25,1,1,4,2,92.80102040816327,0,-2.7510204081632708,2,2,1,5,High,0.4005275307160639,Medium Risk
5099-BAILX,1,1,1,1,43,1,2,1,0,2,2,2,2,2,0,1,0,110.75,4687.9,1,1,7,1,109.02093023255813,2,1.729069767441871,1,2,2,5,High,0.3898149837499227,Medium Risk
9931-KGHOA,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0,2473.95,0,0,3,1,53.78152173913043,1,1.218478260869567,1,1,1,3,Medium,0.07410669558595219,Low Risk
1775-KWJKQ,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.85,6562.9,0,0,8,2,91.15138888888889,3,-1.3013888888888943,2,2,2,6,High,0.010215743216078422,Low Risk
7665-VIGUD,1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.35,176.3,0,0,1,3,17.630000000000003,0,2.719999999999999,0,0,0,0,Low,0.07880134087710855,Low Risk
9411-TPQQV,0,0,0,0,40,0,1,0,2,0,0,2,2,2,1,1,0,54.55,2236.2,0,0,4,1,55.904999999999994,2,-1.3549999999999969,1,1,1,3,Medium,0.09452754559252556,Low Risk
7207-RMRDB,0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,105.5,6985.65,1,1,6,2,107.47153846153846,1,-1.971538461538458,2,2,2,6,High,0.4073090484400279,Medium Risk
7954-MLBUN,1,0,0,0,31,1,0,1,0,0,2,2,2,2,2,0,0,99.45,3109.9,0,0,5,1,100.31935483870969,2,-0.8693548387096826,1,2,2,5,High,0.09795353111463428,Low Risk
2077-DDHJK,0,0,1,0,68,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4911.35,0,0,6,2,72.22573529411765,3,-1.3257352941176492,2,1,2,5,High,0.006896714915047267,Low Risk
4913-EHYUI,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,5794.65,1,1,6,2,103.47589285714285,2,1.0741071428571445,2,2,2,6,High,0.2092471264120302,Low Risk
0195-IESCP,1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,855.3,1,1,3,3,85.53,0,-0.28000000000000114,0,2,1,3,Medium,0.7520028405436224,High Risk
9574-BOSMD,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1620.2,0,0,2,2,23.826470588235296,0,1.573529411764703,2,0,0,2,Low,0.002624356777473849,Low Risk
4580-TMHJU,0,0,1,1,43,1,0,0,0,0,0,0,2,0,0,0,2,56.15,2499.3,1,1,2,1,58.12325581395349,0,-1.973255813953493,1,1,0,2,Low,0.12086615960235121,Low Risk
0970-ETWGE,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.55,89.55,1,1,3,3,89.55,0,0.0,0,2,1,3,Medium,0.7892619375937998,High Risk
4908-XAXAY,0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,4287.2,0,0,4,2,87.4938775510204,1,2.3561224489795904,2,2,1,5,High,0.20107007769407428,Low Risk
8404-VLQFB,0,0,1,1,15,1,2,2,1,1,1,1,1,1,0,1,2,25.25,394.85,0,0,2,0,26.323333333333334,0,-1.0733333333333341,1,0,0,1,Low,0.12068806212597742,Low Risk
1626-ERCMM,1,1,1,0,20,1,2,1,0,0,0,0,2,2,0,1,2,94.55,1899.65,1,1,4,0,94.9825,0,-0.43250000000000455,1,2,1,4,Medium,0.6971777007677598,Medium Risk
0887-HJGAR,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1,1,1,3,45.7,0,0.0,0,0,0,0,Low,0.4998052591766671,Medium Risk
2391-IPLOP,1,0,1,1,50,1,2,0,0,0,2,2,2,0,1,1,2,69.65,3442.15,0,0,5,2,68.843,2,0.8070000000000022,2,1,2,5,High,0.06398552285551659,Low Risk
5644-PDMZC,0,1,0,0,2,1,2,1,0,2,0,0,0,2,0,0,2,89.5,161.5,1,1,4,3,80.75,0,8.75,0,2,1,3,Medium,0.733199002959164,High Risk
3509-GWQGF,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,70.0,1732.6,0,0,1,0,72.19166666666666,0,-2.191666666666663,1,1,0,2,Low,0.3596748156546691,Medium Risk
9576-ANLXO,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,222.3,1,1,1,3,74.10000000000001,0,-4.550000000000011,0,1,0,1,Low,0.6592236786704295,Medium Risk
2024-BASKD,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,3,74.6,74.6,1,1,2,3,74.6,1,0.0,0,1,0,1,Low,0.7099911567619994,High Risk
5845-BZZIB,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,20.1,655.3,0,0,1,1,18.72285714285714,0,1.3771428571428608,1,0,0,1,Low,0.007368494996266929,Low Risk
1140-UKVZG,0,0,0,0,17,1,2,2,1,1,1,1,1,1,0,0,3,24.8,475.25,0,0,2,0,27.955882352941178,0,-3.155882352941177,1,0,0,1,Low,0.11662657488172767,Low Risk
4160-AMJTL,0,1,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,19.65,164.3,1,1,1,3,20.5375,0,-0.8875000000000028,0,0,0,0,Low,0.20340042411751533,Low Risk
5183-SNMJQ,1,0,0,0,10,1,0,1,0,0,0,2,2,2,0,1,1,95.1,865.1,0,0,4,3,86.51,1,8.58999999999999,0,2,1,3,Medium,0.6214536499333226,Medium Risk
8100-PNJMH,1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,88.85,6132.7,0,0,8,2,90.18676470588235,3,-1.3367647058823593,2,2,2,6,High,0.014364715066838835,Low Risk
7838-LAZFO,1,0,1,0,45,1,0,0,2,2,2,0,2,2,1,0,0,78.8,3597.5,0,0,6,1,79.94444444444444,2,-1.1444444444444457,1,1,2,4,Medium,0.045817503394614885,Low Risk
4464-JCOLN,1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,19.85,35.9,1,1,1,3,17.95,0,1.9000000000000021,0,0,0,0,Low,0.08654813722546195,Low Risk
2085-JVGAD,1,0,1,0,37,1,0,2,1,1,1,1,1,1,0,0,0,20.35,697.65,0,0,1,1,18.855405405405406,0,1.494594594594595,1,0,0,1,Low,0.034906573014639355,Low Risk
5650-VDUDS,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,3,24.25,96.05,1,1,0,3,24.0125,0,0.2375000000000007,0,0,0,0,Low,0.6564110783552178,Medium Risk
8095-WANWK,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,45.25,428.7,0,0,1,3,42.87,0,2.3800000000000026,0,0,0,0,Low,0.3538179155072684,Medium Risk
3030-ZKIWL,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,0,1,3,20.05,0,0.0,0,0,0,0,Low,0.22339020239913973,Low Risk
9565-FLVCG,1,0,1,1,65,1,2,0,2,2,0,0,0,2,2,1,3,69.55,4459.15,0,0,5,2,68.60230769230769,1,0.9476923076923072,2,1,2,5,High,0.014858934985897212,Low Risk
8755-OGKNA,0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1167.6,0,0,1,2,20.48421052631579,0,-0.9842105263157883,2,0,0,2,Low,0.0030319306127902673,Low Risk
2800-VEQXM,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,74.75,238.1,0,0,2,3,79.36666666666666,1,-4.61666666666666,0,1,0,1,Low,0.707628571716719,High Risk
7538-GWHML,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,145.15,1,1,1,3,72.575,0,-2.924999999999997,0,1,0,1,Low,0.630978876714265,Medium Risk
5533-RJFTJ,1,0,0,0,49,0,1,0,0,0,2,0,0,0,0,1,0,30.2,1453.1,0,0,1,2,29.655102040816324,1,0.5448979591836753,2,0,0,2,Low,0.1764689548919913,Low Risk
3859-CVCET,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.65,191.05,1,1,1,3,47.7625,0,-2.1125000000000043,0,0,0,0,Low,0.4204493559155445,Medium Risk
0214-JHPFW,0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8,4039.3,0,0,5,2,57.70428571428572,2,0.09571428571427987,2,1,2,5,High,0.019209266535644726,Low Risk
5642-MHDQT,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,1,0,19.85,1039.45,0,0,1,2,19.612264150943396,0,0.23773584905660528,2,0,0,2,Low,0.010384228936281414,Low Risk
3088-FVYWK,1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1336.1,0,0,2,2,25.20943396226415,0,0.3405660377358508,2,0,0,2,Low,0.0053778229204237155,Low Risk
3276-HDUEG,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,75.05,75.05,1,1,2,3,75.05,0,0.0,0,1,0,1,Low,0.7700488892570937,High Risk
9092-GDZKO,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85,493.4,0,0,2,0,22.427272727272726,0,2.4227272727272755,1,0,0,1,Low,0.09901701592566492,Low Risk
0823-HSCDJ,1,1,0,0,52,0,1,0,0,2,0,0,2,2,0,1,2,49.15,2550.9,1,1,3,2,49.05576923076923,0,0.09423076923076934,2,0,1,3,Medium,0.31314797457616467,Medium Risk
3729-OWRVL,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,110.35,7246.15,0,0,7,2,111.47923076923077,3,-1.129230769230773,2,2,2,6,High,0.09306787643502798,Low Risk
2324-AALNO,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.55,1203.95,0,0,2,1,25.082291666666666,0,-0.5322916666666657,2,0,0,2,Low,0.015049044212553745,Low Risk
0822-GAVAP,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,62.25,1,1,1,3,31.125,0,3.575000000000003,0,0,0,0,Low,0.7099778131325002,High Risk
5760-IFJOZ,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,0,3,107.95,313.6,0,0,6,3,104.53333333333335,1,3.416666666666657,0,2,2,4,Medium,0.7807521746772745,High Risk
2826-UWHIS,1,0,1,0,45,1,2,1,0,2,0,0,0,0,0,0,0,81.4,3775.85,0,0,3,1,83.90777777777778,0,-2.5077777777777754,1,1,1,3,Medium,0.2618846982686513,Low Risk
1448-PWKYE,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,80.0,80.0,1,1,2,3,80.0,0,0.0,0,1,0,1,Low,0.6269208674936748,Medium Risk
7501-IWUNG,0,0,1,1,61,1,0,0,0,0,2,2,2,2,2,1,0,73.8,4616.05,0,0,5,2,75.67295081967214,2,-1.8729508196721412,2,1,2,5,High,0.019655449387509447,Low Risk
4957-TREIR,1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4,195.65,0,0,4,3,65.21666666666667,2,-0.8166666666666629,0,1,1,2,Low,0.30543456476979586,Medium Risk
7251-LJBQN,0,1,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,103.75,4188.4,0,0,6,1,104.71,2,-0.9599999999999937,1,2,2,5,High,0.32800003006236095,Medium Risk
8040-MNRTF,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1,71.1,0,0,1,3,71.1,0,0.0,0,1,0,1,Low,0.6551815330743417,Medium Risk
1536-HBSWP,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9,49.9,0,0,2,3,49.9,1,0.0,0,0,0,0,Low,0.38284774332347044,Medium Risk
5313-FPXWG,1,0,0,0,51,1,2,2,1,1,1,1,1,1,1,1,0,24.6,1266.4,0,0,2,2,24.83137254901961,0,-0.23137254901960702,2,0,0,2,Low,0.01968895370008974,Low Risk
0067-DKWBL,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,49.25,91.1,1,1,2,3,45.55,1,3.700000000000003,0,0,0,0,Low,0.3913301239926166,Medium Risk
0946-FKYTX,1,0,0,0,52,0,1,0,0,2,0,0,0,0,1,0,3,30.1,1623.4,0,0,1,2,31.21923076923077,0,-1.119230769230768,2,0,0,2,Low,0.0622830540526621,Low Risk
5076-YVXCM,1,0,0,0,51,1,2,1,0,0,0,0,0,2,0,0,0,83.4,4149.45,0,0,3,2,81.36176470588235,0,2.038235294117655,2,1,1,4,Medium,0.3187018496365037,Medium Risk
8262-COGGB,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,20.45,0,0,1,3,20.45,0,0.0,0,0,0,0,Low,0.2764153748050373,Low Risk
6663-JOCQO,1,0,1,1,31,1,2,0,2,2,0,2,0,2,1,1,0,75.25,2344.5,0,0,6,1,75.62903225806451,2,-0.37903225806451246,1,1,2,4,Medium,0.04627428317164692,Low Risk
9620-QJREV,1,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,1,20.55,1013.05,0,0,1,1,21.554255319148936,0,-1.0042553191489354,1,0,0,1,Low,0.009133022331774642,Low Risk
2276-YDAVZ,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,270.7,1,1,2,3,90.23333333333333,0,-15.13333333333334,0,1,0,1,Low,0.7627113400541425,High Risk
2682-KEVRP,0,1,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,20.05,417.0,0,0,1,0,18.954545454545453,0,1.0954545454545475,1,0,0,1,Low,0.049455403516065456,Low Risk
2480-JZOSN,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.65,20.65,0,0,1,3,20.65,0,0.0,0,0,0,0,Low,0.28820693271261977,Low Risk
0078-XZMHT,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,0,85.15,6316.2,0,0,7,2,87.725,2,-2.5749999999999886,2,2,2,6,High,0.024452109925712746,Low Risk
5896-NPFWW,1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,168.15,1,1,2,3,56.050000000000004,1,-5.900000000000006,0,0,0,0,Low,0.4224388882765542,Medium Risk
9978-HYCIN,1,1,1,1,47,1,0,1,0,2,0,0,2,0,1,1,0,84.95,4018.05,0,0,3,1,85.4904255319149,0,-0.5404255319148916,1,2,1,4,Medium,0.15067758064044995,Low Risk
8338-QIUNR,1,0,1,1,72,1,2,0,2,0,2,2,0,0,2,1,1,66.5,4811.6,0,0,5,2,66.82777777777778,3,-0.32777777777778283,2,1,2,5,High,0.006659491139309036,Low Risk
1525-LNLOJ,1,0,1,1,66,1,2,0,0,0,2,0,2,0,2,1,0,63.3,4189.7,0,0,4,2,63.48030303030303,1,-0.18030303030302974,2,1,1,4,Medium,0.02188147066807155,Low Risk
